5151
0 0 0 0
1 2 0 0
2 4 0 0
3 6 0 0
4 8 0 0
5 10 0 0
6 12 0 0
7 14 0 0
8 16 0 0
9 18 0 0
10 20 0 0
11 22 0 0
12 24 0 0
13 26 0 0
14 28 0 0
15 30 0 0
16 32 0 0
17 34 0 0
18 36 0 0
19 38 0 0
20 40 0 0
21 42 0 0
22 44 0 0
23 46 0 0
24 48 0 0
25 50 0 0
26 52 0 0
27 54 0 0
28 56 0 0
29 58 0 0
30 60 0 0
31 62 0 0
32 64 0 0
33 66 0 0
34 68 0 0
35 70 0 0
36 72 0 0
37 74 0 0
38 76 0 0
39 78 0 0
40 80 0 0
41 82 0 0
42 84 0 0
43 86 0 0
44 88 0 0
45 90 0 0
46 92 0 0
47 94 0 0
48 96 0 0
49 98 0 0
50 100 0 0
51 102 0 0
52 104 0 0
53 106 0 0
54 108 0 0
55 110 0 0
56 112 0 0
57 114 0 0
58 116 0 0
59 118 0 0
60 120 0 0
61 122 0 0
62 124 0 0
63 126 0 0
64 128 0 0
65 130 0 0
66 132 0 0
67 134 0 0
68 136 0 0
69 138 0 0
70 140 0 0
71 142 0 0
72 144 0 0
73 146 0 0
74 148 0 0
75 150 0 0
76 152 0 0
77 154 0 0
78 156 0 0
79 158 0 0
80 160 0 0
81 162 0 0
82 164 0 0
83 166 0 0
84 168 0 0
85 170 0 0
86 172 0 0
87 174 0 0
88 176 0 0
89 178 0 0
90 180 0 0
91 182 0 0
92 184 0 0
93 186 0 0
94 188 0 0
95 190 0 0
96 192 0 0
97 194 0 0
98 196 0 0
99 198 0 0
100 200 0 0
101 0 2 0
102 2 2 0
103 4 2 0
104 6 2 0
105 8 2 0
106 10 2 0
107 12 2 0
108 14 2 0
109 16 2 0
110 18 2 0
111 20 2 0
112 22 2 0
113 24 2 0
114 26 2 0
115 28 2 0
116 30 2 0
117 32 2 0
118 34 2 0
119 36 2 0
120 38 2 0
121 40 2 0
122 42 2 0
123 44 2 0
124 46 2 0
125 48 2 0
126 50 2 0
127 52 2 0
128 54 2 0
129 56 2 0
130 58 2 0
131 60 2 0
132 62 2 0
133 64 2 0
134 66 2 0
135 68 2 0
136 70 2 0
137 72 2 0
138 74 2 0
139 76 2 0
140 78 2 0
141 80 2 0
142 82 2 0
143 84 2 0
144 86 2 0
145 88 2 0
146 90 2 0
147 92 2 0
148 94 2 0
149 96 2 0
150 98 2 0
151 100 2 0
152 102 2 0
153 104 2 0
154 106 2 0
155 108 2 0
156 110 2 0
157 112 2 0
158 114 2 0
159 116 2 0
160 118 2 0
161 120 2 0
162 122 2 0
163 124 2 0
164 126 2 0
165 128 2 0
166 130 2 0
167 132 2 0
168 134 2 0
169 136 2 0
170 138 2 0
171 140 2 0
172 142 2 0
173 144 2 0
174 146 2 0
175 148 2 0
176 150 2 0
177 152 2 0
178 154 2 0
179 156 2 0
180 158 2 0
181 160 2 0
182 162 2 0
183 164 2 0
184 166 2 0
185 168 2 0
186 170 2 0
187 172 2 0
188 174 2 0
189 176 2 0
190 178 2 0
191 180 2 0
192 182 2 0
193 184 2 0
194 186 2 0
195 188 2 0
196 190 2 0
197 192 2 0
198 194 2 0
199 196 2 0
200 198 2 0
201 200 2 0
202 0 4 0
203 2 4 0
204 4 4 0
205 6 4 0
206 8 4 0
207 10 4 0
208 12 4 0
209 14 4 0
210 16 4 0
211 18 4 0
212 20 4 0
213 22 4 0
214 24 4 0
215 26 4 0
216 28 4 0
217 30 4 0
218 32 4 0
219 34 4 0
220 36 4 0
221 38 4 0
222 40 4 0
223 42 4 0
224 44 4 0
225 46 4 0
226 48 4 0
227 50 4 0
228 52 4 0
229 54 4 0
230 56 4 0
231 58 4 0
232 60 4 0
233 62 4 0
234 64 4 0
235 66 4 0
236 68 4 0
237 70 4 0
238 72 4 0
239 74 4 0
240 76 4 0
241 78 4 0
242 80 4 0
243 82 4 0
244 84 4 0
245 86 4 0
246 88 4 0
247 90 4 0
248 92 4 0
249 94 4 0
250 96 4 0
251 98 4 0
252 100 4 0
253 102 4 0
254 104 4 0
255 106 4 0
256 108 4 0
257 110 4 0
258 112 4 0
259 114 4 0
260 116 4 0
261 118 4 0
262 120 4 0
263 122 4 0
264 124 4 0
265 126 4 0
266 128 4 0
267 130 4 0
268 132 4 0
269 134 4 0
270 136 4 0
271 138 4 0
272 140 4 0
273 142 4 0
274 144 4 0
275 146 4 0
276 148 4 0
277 150 4 0
278 152 4 0
279 154 4 0
280 156 4 0
281 158 4 0
282 160 4 0
283 162 4 0
284 164 4 0
285 166 4 0
286 168 4 0
287 170 4 0
288 172 4 0
289 174 4 0
